,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
2291,001140,KR7001140003,국보,KOSPI,,3355,2,-95,-2.75,3435,3435,3300,33332,111652880,42238674995,12589769,STK
2292,093240,KR7093240000,형지엘리트,KOSPI,,1355,1,8,0.59,1347,1359,1340,30875,41600411,42214751290,31154798,STK
2293,372800,KR7372800003,아이티아이즈,KOSDAQ,벤처기업부,6980,2,-20,-0.29,7100,7150,6930,1876,13209210,42068390200,6026990,KSQ
2294,039310,KR7039310008,세중,KOSDAQ,투자주의환기종목(소속부없음),2320,2,-40,-1.69,2370,2385,2295,7718,18006740,42042267440,18121667,KSQ
2295,192390,KR7192390003,윈하이텍,KOSDAQ,벤처기업부,3835,2,-25,-0.65,3860,3910,3820,9152,35292335,41897340485,10924991,KSQ
2296,127710,KR7127710002,아시아경제,KOSDAQ,중견기업부,1198,2,-5,-0.42,1198,1201,1195,1455,1740795,41815090236,34904082,KSQ
2297,036000,KR7036000008,예림당,KOSDAQ,중견기업부,1815,3,0,0.0,1815,1816,1803,12607,22851437,41807212755,23034277,KSQ
2298,204630,KR7204630008,스튜디오산타클로스,KOSDAQ,투자주의환기종목(소속부없음),340,2,-4,-1.16,345,348,337,135571,45931320,41778243240,122877186,KSQ
2299,435620,KR7435620000,하나금융25호스팩,KOSDAQ,SPAC(소속부없음),9710,3,0,0.0,9780,9780,9640,3933,38191550,41772420000,4302000,KSQ
2300,37550K,KR737550K011,DL이앤씨우,KOSPI,,19760,1,30,0.15,19580,19800,19580,238,4668950,41770367600,2113885,STK
2301,353190,KR7353190002,휴럼,KOSDAQ,중견기업부,1059,1,9,0.86,1050,1059,1050,15927,16760039,41701746780,39378420,KSQ
2302,060240,KR7060240009,룽투코리아,KOSDAQ,중견기업부,1639,1,2,0.12,1625,1641,1625,8806,14393348,41678596476,25429284,KSQ
2303,197140,KR7197140007,디지캡,KOSDAQ,벤처기업부,4350,2,-20,-0.46,4325,4405,4325,6734,29331845,41676714900,9580854,KSQ
2304,215790,KR7215790007,이노인스트루먼트,KOSDAQ,벤처기업부,1032,2,-2,-0.19,1022,1045,1022,18379,18872598,41572209768,40283149,KSQ
2305,184230,KR7184230001,SGA솔루션즈,KOSDAQ,벤처기업부,766,1,16,2.13,757,797,757,206892,161729733,41507413584,54187224,KSQ
2306,006920,KR7006920003,모헨즈,KOSDAQ,중견기업부,3795,2,-15,-0.39,3810,3830,3785,7823,29725490,41441400000,10920000,KSQ
2307,045340,KR7045340007,토탈소프트,KOSDAQ,벤처기업부,4835,1,75,1.58,4760,4850,4725,4893,23504595,41378123400,8558040,KSQ
2308,016100,KR7016100000,리더스코스메틱,KOSDAQ,중견기업부,2165,1,20,0.93,2145,2185,2135,11380,24423460,41353435510,19100894,KSQ
2309,089140,KR7089140008,넥스턴바이오,KOSDAQ,벤처기업부,4395,2,-5,-0.11,4420,4465,4330,6921,30300255,41328536325,9403535,KSQ
2310,045300,KR7045300001,성우테크론,KOSDAQ,중견기업부,4145,1,5,0.12,4125,4160,4095,3914,16150580,41282475680,9959584,KSQ
2311,025880,KR7025880006,케이씨피드,KOSDAQ,중견기업부,2460,2,-10,-0.4,2470,2470,2450,8642,21229565,41121010680,16715858,KSQ
2312,187790,KR7187790001,나노,KOSDAQ,벤처기업부,1332,2,-5,-0.37,1342,1342,1309,86825,114839177,41079985560,30840830,KSQ
2313,243870,KR7243870003,굿센,KONEX,일반기업부,14200,2,-40,-0.28,14200,14200,14200,20,284000,41075360200,2892631,KNX
2314,115480,KR7115480006,씨유메디칼,KOSDAQ,벤처기업부,849,2,-7,-0.82,856,856,843,50826,43137090,40942649742,48224558,KSQ
2315,076610,KR7076610005,해성옵틱스,KOSDAQ,중견기업부,1607,2,-18,-1.11,1625,1625,1597,17614,28218962,40903289186,25453198,KSQ
2316,189860,KR7189860000,서전기전,KOSDAQ,벤처기업부,4200,2,-30,-0.71,4190,4230,4190,4796,20124750,40734876000,9698780,KSQ
2317,083640,KR7083640003,인콘,KOSDAQ,벤처기업부,522,2,-4,-0.76,526,526,519,17931,9358930,40570023222,77720351,KSQ
2318,036480,KR7036480002,대성미생물,KOSDAQ,중견기업부,10660,2,-20,-0.19,10660,10700,10610,5476,58288400,40508000000,3800000,KSQ
2319,001070,KR7001070002,대한방직,KOSPI,,7640,2,-10,-0.13,7650,7730,7620,1517,11634550,40492000000,5300000,STK
2320,000950,KR7000950006,전방,KOSPI,,24100,2,-600,-2.43,24800,24800,24100,774,18893150,40488000000,1680000,STK
2321,343090,KR7343090007,HLB사이언스,KONEX,일반기업부,2475,1,30,1.23,2500,2530,2410,7199,17816895,40395378375,16321365,KNX
2322,403360,KR7403360001,라피치,KONEX,일반기업부,13900,0,0,0.0,0,0,0,0,0,40365600000,2904000,KNX
2323,003465,KR7003461001,유화증권우,KOSPI,,2305,1,5,0.22,2305,2305,2305,90,207450,40283159625,17476425,STK
2324,296640,KR7296640006,이노룰스,KOSDAQ,벤처기업부,7760,1,140,1.84,7620,7940,7580,8389,64574510,40183235520,5178252,KSQ
2325,137940,KR7137940003,넥스트아이,KOSDAQ,중견기업부,513,1,9,1.79,508,521,506,140680,71972228,40178668896,78320992,KSQ
2326,024070,KR7024070005,WISCOM,KOSPI,,2620,1,20,0.77,2585,2650,2580,15018,39163695,40155267560,15326438,STK
2327,123750,KR7123750002,알톤스포츠,KOSDAQ,중견기업부,3150,1,10,0.32,3140,3160,3130,3162,9932855,40150835550,12746297,KSQ
2328,010400,KR7010400000,우진아이엔에스,KOSPI,,5260,2,-110,-2.05,5370,5370,5260,2132,11339100,40091720000,7622000,STK
2329,045510,KR7045510005,정원엔시스,KOSDAQ,중견기업부,1244,1,4,0.32,1245,1245,1239,3625,4506444,40068359248,32209292,KSQ
2330,048470,KR7048470009,대동스틸,KOSDAQ,우량기업부,3990,2,-35,-0.87,4050,4055,3960,25064,99949835,39900000000,10000000,KSQ
2331,131760,KR7131760001,파인텍,KOSDAQ,중견기업부,914,3,0,0.0,919,919,902,9334,8470509,39696466862,43431583,KSQ
2332,002690,KR7002690006,동일제강,KOSPI,,1950,2,-2,-0.1,1953,1953,1945,2596,5065131,39585702000,20300360,STK
2333,030350,KR7030350003,드래곤플라이,KOSDAQ,중견기업부,570,3,0,0.0,570,573,565,120793,68783523,39551714610,69388973,KSQ
2334,176590,KR7176590008,코나솔,KONEX,일반기업부,6790,2,-10,-0.15,6810,6950,6640,1410,9591680,39540431070,5823333,KNX
2335,050120,KR7050120005,ES큐브,KOSDAQ,벤처기업부,2915,1,90,3.19,2855,3270,2850,226431,705189850,39539310690,13564086,KSQ
2336,303360,KR7303360002,프로티아,KOSDAQ,기술성장기업부,3070,3,0,0.0,3070,3090,3045,1667,5100815,39533050050,12877215,KSQ
2337,130500,KR7130500002,GH신소재,KOSDAQ,중견기업부,2715,2,-15,-0.55,2700,2720,2700,876,2371960,39489816180,14545052,KSQ
2338,163430,KR7163430002,디피코,KONEX,일반기업부,4010,0,0,0.0,0,0,0,0,0,39416507530,9829553,KNX
2339,317240,KR7317240000,TS트릴리온,KOSDAQ,벤처기업부,408,3,0,0.0,413,414,401,565578,230874514,39413871000,96602625,KSQ
2340,002680,KR7002680007,한탑,KOSDAQ,중견기업부,1218,2,-12,-0.98,1230,1252,1212,14844,18150838,39361861182,32316799,KSQ
2341,101000,KR7101000008,상상인인더스트리,KOSDAQ,관리종목(소속부없음),2085,1,10,0.48,2070,2090,2055,4818,9956050,39155149080,18779448,KSQ
2342,016920,KR7016920001,카스,KOSDAQ,중견기업부,1477,2,-1,-0.07,1488,1495,1475,13292,19723692,39130955626,26493538,KSQ
2343,013000,KR7013000005,세우글로벌,KOSPI,,1363,1,5,0.37,1365,1365,1361,3402,4637454,39124957253,28705031,STK
2344,302920,KR7302920004,더콘텐츠온,KONEX,일반기업부,8590,0,0,0.0,0,0,0,0,0,39104763810,4552359,KNX
2345,001000,KR7001000009,신라섬유,KOSDAQ,중견기업부,1599,3,0,0.0,1599,1614,1589,3959,6366947,38819786460,24277540,KSQ
2346,111870,KR7111870002,KH 전자,KOSDAQ,관리종목(소속부없음),2970,0,0,0.0,0,0,0,0,0,38800038420,13063986,KSQ
2347,060380,KR7060380003,동양에스텍,KOSDAQ,우량기업부,1965,1,2,0.1,1977,1977,1957,4397,8634490,38710500000,19700000,KSQ
2348,008470,KR7008470007,부스타,KOSDAQ,벤처기업부,4605,2,-65,-1.39,4580,4645,4580,2449,11277200,38704104000,8404800,KSQ
2349,347700,KR7347700007,라이프시맨틱스,KOSDAQ,기술성장기업부,2470,2,-85,-3.33,2530,2540,2400,393597,965250270,38691339700,15664510,KSQ
2350,219550,KR7219550001,디와이디,KOSDAQ,중견기업부,739,2,-13,-1.73,744,745,720,650744,475590957,38639682855,52286445,KSQ
2351,246250,KR7246250005,에스엘에스바이오,KOSDAQ,기술성장기업부,4990,2,-30,-0.6,5040,5040,4985,501,2500225,38293773970,7674103,KSQ
2352,005030,KR7005030002,부산주공,KOSPI,,486,0,0,0.0,0,0,0,0,0,38288532168,78782988,STK
2353,065170,KR7065170003,비엘팜텍,KOSDAQ,중견기업부,429,1,9,2.14,428,434,422,130632,56133548,38168369811,88970559,KSQ
2354,012620,KR7012620001,원일특강,KOSDAQ,우량기업부,8660,2,-50,-0.57,8690,8690,8630,2657,23015640,38104000000,4400000,KSQ
2355,065570,KR7065570004,삼영이엔씨,KOSDAQ,벤처기업부,3085,2,-75,-2.37,3220,3220,3045,25217,77527125,38016442660,12322996,KSQ
2356,086060,KR7086060001,진바이오텍,KOSDAQ,중견기업부,4390,2,-20,-0.45,4410,4410,4355,25198,110199020,37800476930,8610587,KSQ
2357,093380,KR7093380004,풍강,KOSDAQ,중견기업부,3815,2,-10,-0.26,3770,3865,3760,6420,24353170,37689579095,9879313,KSQ
2358,252500,KR7252500004,세화피앤씨,KOSDAQ,중견기업부,905,2,-3,-0.33,908,912,900,19127,17298366,37545182950,41486390,KSQ
2359,092600,KR7092600006,앤씨앤,KOSDAQ,벤처기업부,1495,1,45,3.1,1500,1501,1453,43622,64829377,37499857915,25083517,KSQ
2360,036180,KR7036180008,지더블유바이텍,KOSDAQ,중견기업부,599,2,-24,-3.85,618,623,585,344120,205448563,37469223639,62552961,KSQ
2361,054090,KR7054090006,삼진엘앤디,KOSDAQ,벤처기업부,1501,1,5,0.33,1496,1501,1491,22841,34189629,37463807232,24959232,KSQ
2362,452980,KR7452980006,신한제11호스팩,KOSDAQ,SPAC(소속부없음),1981,1,16,0.81,1960,1982,1960,65509,129271207,37450805000,18905000,KSQ
2363,000040,KR7000040006,KR모터스,KOSPI,,389,2,-16,-3.95,412,412,371,1631543,635030290,37397862885,96138465,STK
2364,080470,KR7080470008,성창오토텍,KOSDAQ,중견기업부,5120,1,50,0.99,5000,5210,5000,8411,43171760,37376000000,7300000,KSQ
2365,130740,KR7130740004,티피씨글로벌,KOSDAQ,중견기업부,3310,1,5,0.15,3345,3345,3255,13826,45351965,37325807490,11276679,KSQ
2366,095910,KR7095910006,에스에너지,KOSDAQ,중견기업부,1910,2,-16,-0.83,1922,1922,1892,23927,45621825,37253600730,19504503,KSQ
2367,035460,KR7035460005,기산텔레콤,KOSDAQ,벤처기업부,2535,2,-10,-0.39,2555,2560,2500,21678,54687345,36953556900,14577340,KSQ
2368,101400,KR7101400000,엔시트론,KOSDAQ,중견기업부,624,2,-3,-0.48,628,628,605,75643,46680701,36932203776,59186224,KSQ
2369,014910,KR7014910004,성문전자,KOSPI,,1643,2,-3,-0.18,1655,1655,1625,65480,106912213,36903398355,22460985,STK
2370,002820,KR7002820009,SUN&L,KOSPI,,2910,2,-25,-0.85,2940,2940,2870,3724,10852925,36689247990,12607989,STK
2371,079970,KR7079970000,투비소프트,KOSDAQ,벤처기업부,467,2,-2,-0.43,469,474,450,264634,122236258,36661836401,78505003,KSQ
2372,084870,KR7084870005,TBH글로벌,KOSPI,,1757,1,3,0.17,1765,1765,1747,6992,12274587,36645430983,20856819,STK
2373,044480,KR7044480002,블레이드 Ent,KOSDAQ,중견기업부,1074,1,3,0.28,1071,1080,1059,10995,11775678,36614745708,34091942,KSQ
2374,001420,KR7001420009,태원물산,KOSPI,,4785,2,-5,-0.1,4790,4790,4710,45,214700,36366000000,7600000,STK
2375,081580,KR7081580003,성우전자,KOSDAQ,중견기업부,2340,1,10,0.43,2330,2365,2330,25916,60863705,36289054620,15508143,KSQ
2376,009140,KR7009140005,경인전자,KOSPI,,23000,2,-150,-0.65,23250,23250,22800,1972,45248950,36128331000,1570797,STK
2377,230980,KR7230980005,비유테크놀러지,KOSDAQ,벤처기업부,424,1,97,29.66,330,425,325,23865992,9759080588,36099615248,85140602,KSQ
2378,003475,KR7003471000,유안타증권우,KOSPI,,2795,2,-15,-0.53,2820,2820,2775,5835,16424645,36089632540,12912212,STK
2379,008600,KR7008600009,윌비스,KOSPI,,536,2,-7,-1.29,548,549,533,108337,58234740,36038516904,67236039,STK
2380,456190,KR7456190008,큐라켐,KONEX,일반기업부,20500,0,0,0.0,0,0,0,0,0,35962863000,1754286,KNX
2381,017000,KR7017000001,신원종합개발,KOSDAQ,중견기업부,3080,1,5,0.16,3095,3105,3060,11410,35180515,35937523160,11668027,KSQ
2382,331920,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,4380,2,-20,-0.45,4355,4450,4355,891,3902040,35758968240,8164148,KSQ
2383,208350,KR7208350009,지란지교시큐리티,KOSDAQ,벤처기업부,4040,2,-20,-0.49,4060,4080,4020,1608,6510780,35707737960,8838549,KSQ
2384,003680,KR7003680006,한성기업,KOSPI,,5750,2,-10,-0.17,5760,5840,5750,4917,28398510,35704711250,6209515,STK
2385,258790,KR7258790005,소프트캠프,KOSDAQ,벤처기업부,1428,3,0,0.0,1428,1450,1425,19418,27851375,35687553552,24991284,KSQ
2386,083470,KR7083470005,이엠앤아이,KOSDAQ,중견기업부,1672,2,-2,-0.12,1654,1685,1654,24160,40311193,35681030088,21340329,KSQ
2387,237750,KR7237750005,피앤씨테크,KOSDAQ,벤처기업부,5490,2,-10,-0.18,5500,5530,5490,1876,10328740,35666334000,6496600,KSQ
2388,267080,KR7267080000,세븐브로이맥주,KONEX,일반기업부,3000,2,-80,-2.6,3540,3540,2950,1074,3218890,35614224000,11871408,KNX
2389,117670,KR7117670000,알파홀딩스,KOSDAQ,투자주의환기종목(소속부없음),945,0,0,0.0,0,0,0,0,0,35605449180,37677724,KSQ
2390,002420,KR7002420008,세기상사,KOSPI,,6390,1,20,0.31,6370,6430,6250,309,1936620,35521038720,5558848,STK
2391,900340,HK0000449303,윙입푸드,KOSDAQ,외국기업(소속부없음),739,2,-1,-0.14,739,741,732,79537,58746435,35452363292,47973428,KSQ
2392,104040,KR7104040001,대성파인텍,KOSDAQ,벤처기업부,1132,1,8,0.71,1140,1140,1124,6280,7116266,35433050092,31301281,KSQ
2393,002070,KR7002070001,비비안,KOSPI,,1189,2,-1,-0.08,1190,1199,1181,17275,20581168,35425054110,29793990,STK
2394,043710,KR7043710003,서울리거,KOSDAQ,중견기업부,702,1,8,1.15,694,713,694,5618,3941885,35239613760,50198880,KSQ
2395,014100,KR7014100002,메디앙스,KOSDAQ,투자주의환기종목(소속부없음),2985,2,-35,-1.16,3020,3055,2825,19041,56123515,35223000000,11800000,KSQ
2396,352940,KR7352940001,인바이오,KOSDAQ,벤처기업부,3240,2,-15,-0.46,3215,3275,3215,9008,29072025,35211445200,10867730,KSQ
2397,033050,KR7033050006,제이엠아이,KOSDAQ,벤처기업부,1080,1,15,1.41,1074,1083,1070,31091,33425631,35185689360,32579342,KSQ
2398,084670,KR7084670009,동양고속,KOSPI,,12140,1,50,0.41,12090,12140,12090,171,2067930,35152207660,2895569,STK
2399,008775,KR7008771008,호텔신라우,KOSPI,,46550,2,-300,-0.64,46850,46850,46500,156,7267400,34999967450,751879,STK
2400,215480,KR7215480005,토박스코리아,KOSDAQ,중견기업부,3630,2,-50,-1.36,3690,3720,3630,20086,73420465,34902293910,9614957,KSQ
2401,310870,KR7310870001,디와이씨,KOSDAQ,벤처기업부,1687,2,-2,-0.12,1688,1688,1675,3699,6230636,34899426177,20687271,KSQ
2402,900120,KYG2114A1094,씨엑스아이,KOSDAQ,외국기업(소속부없음),121,3,0,0.0,121,122,120,241975,29221599,34876092086,288232166,KSQ
2403,131180,KR7131180002,딜리,KOSDAQ,벤처기업부,1185,1,4,0.34,1181,1186,1175,15681,18513254,34779750000,29350000,KSQ
2404,079000,KR7079000006,와토스코리아,KOSDAQ,중견기업부,4830,1,25,0.52,4820,4830,4805,294,1417160,34776000000,7200000,KSQ
2405,035200,KR7035200005,프럼파스트,KOSDAQ,벤처기업부,3570,1,5,0.14,3565,3575,3540,10840,38596315,34738206300,9730590,KSQ
2406,089230,KR7089230007,THE E&M,KOSDAQ,중견기업부,1868,1,3,0.16,1847,1914,1847,36107,67759830,34681310416,18566012,KSQ
2407,053060,KR7053060000,세동,KOSDAQ,중견기업부,1964,2,-13,-0.66,1977,1996,1956,50864,100532398,34679170916,17657419,KSQ
2408,113810,KR7113810006,디젠스,KOSDAQ,중견기업부,1062,2,-5,-0.47,1067,1067,1051,36496,38559628,34650990162,32628051,KSQ
2409,439250,KR7439250002,삼성스팩7호,KOSDAQ,SPAC(소속부없음),9840,2,-20,-0.2,9870,9870,9840,36,354780,34459680000,3502000,KSQ
2410,190650,KR7190650002,코리아에셋투자증권,KOSDAQ,우량기업부,5390,2,-40,-0.74,5400,5450,5390,793,4291240,34431320000,6388000,KSQ
2411,072520,KR7072520000,제넨바이오,KOSDAQ,투자주의환기종목(소속부없음),463,1,8,1.76,459,473,449,62475,28504689,34337558822,74163194,KSQ
2412,026040,KR7026040006,제이에스티나,KOSDAQ,중견기업부,2080,1,20,0.97,2070,2085,2060,7315,15202490,34327883200,16503790,KSQ
2413,318160,KR7318160009,셀바이오휴먼텍,KOSDAQ,벤처기업부,3705,2,-45,-1.2,3695,3755,3685,3588,13269025,34311638205,9260901,KSQ
2414,311060,KR7311060008,엘에이티,KONEX,일반기업부,4985,3,0,0.0,4985,4985,4985,1,4985,33998367990,6820134,KNX
2415,038340,KR7038340006,MIT,KOSDAQ,투자주의환기종목(소속부없음),1283,0,0,0.0,0,0,0,0,0,33979354334,26484298,KSQ
2416,018620,KR7018620005,우진비앤지,KOSDAQ,중견기업부,1169,1,5,0.43,1177,1177,1167,16369,19208639,33771583517,28889293,KSQ
2417,049470,KR7049470008,SGA,KOSDAQ,중견기업부,572,1,4,0.7,568,574,567,32723,18682297,33669206428,58862249,KSQ
2418,043590,KR7043590009,웰킵스하이텍,KOSDAQ,중견기업부,1239,1,9,0.73,1231,1250,1231,14502,17937461,33603398493,27121387,KSQ
2419,060900,KR7060900008,DGP,KOSDAQ,중견기업부,1330,2,-6,-0.45,1341,1350,1311,9114,12140279,33593444570,25258229,KSQ
2420,067730,KR7067730002,로지시스,KOSDAQ,중견기업부,3470,2,-45,-1.28,3500,3500,3450,4333,15075355,33568509340,9673922,KSQ
2421,148250,KR7148250004,알엔투테크놀로지,KOSDAQ,벤처기업부,4535,2,-5,-0.11,4540,4540,4495,380,1719205,33519028510,7391186,KSQ
2422,032080,KR7032080004,아즈텍WB,KOSDAQ,벤처기업부,1552,2,-10,-0.64,1562,1562,1552,6839,10648697,33354077008,21491029,KSQ
2423,317530,KR7317530004,캐리소프트,KOSDAQ,기술성장기업부,4770,1,10,0.21,4840,4840,4705,2543,12139650,33252604920,6971196,KSQ
2424,048830,KR7048830004,엔피케이,KOSDAQ,중견기업부,1770,2,-4,-0.23,1773,1773,1766,12049,21319700,33141343710,18723923,KSQ
2425,085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,1115,2,-3,-0.27,1118,1118,1110,18055,20164194,33099632435,29685769,KSQ
2426,043100,KR7043100007,솔고바이오,KOSDAQ,벤처기업부,495,2,-31,-5.89,511,522,484,2516491,1249547361,32857707960,66379208,KSQ
2427,019685,KR7019681006,대교우B,KOSPI,,1688,2,-24,-1.4,1695,1723,1686,14593,24672347,32792759120,19426990,STK
2428,333050,KR7333050003,모코엠시스,KOSDAQ,벤처기업부,1390,2,-10,-0.71,1399,1406,1383,12735,17724716,32736632260,23551534,KSQ
2429,060260,KR7060260007,뉴보텍,KOSDAQ,벤처기업부,787,3,0,0.0,787,792,784,13352,10509216,32707755415,41560045,KSQ
2430,076340,KR7076340009,관악산업,KONEX,일반기업부,6690,1,410,6.53,6690,6690,6690,1,6690,32590067400,4871460,KNX
2431,058530,KR7058530007,파나케이아,KOSDAQ,관리종목(소속부없음),1620,0,0,0.0,0,0,0,0,0,32527053360,20078428,KSQ
2432,007120,KR7007120009,미래아이앤지,KOSPI,,1165,2,-6,-0.51,1171,1183,1160,28358,33146581,32484375360,27883584,STK
2433,299910,KR7299910000,베스파,KOSDAQ,투자주의환기종목(소속부없음),6880,0,0,0.0,0,0,0,0,0,32483121920,4721384,KSQ
2434,044780,KR7044780005,에이치케이,KOSDAQ,벤처기업부,1754,2,-2,-0.11,1756,1766,1753,7587,13329522,32459150398,18505787,KSQ
2435,258830,KR7258830009,세종메디칼,KOSDAQ,벤처기업부,585,1,6,1.04,579,589,573,191447,111311496,32388959070,55365742,KSQ
2436,058450,KR7058450008,엔터파트너즈,KOSDAQ,중견기업부,2800,2,-65,-2.27,2865,2865,2780,18214,51140520,32330536000,11546620,KSQ
2437,000300,KR7000300004,대유플러스,KOSPI,,255,2,-2,-0.78,255,267,240,3158460,808641101,32246001795,126454909,STK
2438,154040,KR7154040000,다산솔루에타,KOSDAQ,중견기업부,1790,2,-8,-0.44,1798,1810,1787,13492,24262844,32130668260,17950094,KSQ
2439,015020,KR7015020001,이스타코,KOSPI,,748,3,0,0.0,755,755,740,8155,6074704,32052996800,42851600,STK
2440,050760,KR7050760008,에스폴리텍,KOSDAQ,중견기업부,1959,2,-17,-0.86,1967,1973,1949,10709,20991581,31999634202,16334678,KSQ
2441,025870,KR7025870007,신라에스지,KOSDAQ,중견기업부,7990,1,20,0.25,7970,8010,7930,1014,8088040,31960000000,4000000,KSQ
2442,063760,KR7063760003,이엘피,KOSDAQ,벤처기업부,3425,2,-5,-0.15,3395,3455,3395,3801,13000640,31938570250,9325130,KSQ
2443,030720,KR7030720007,동원수산,KOSPI,,6850,2,-20,-0.29,6900,6900,6850,1473,10121280,31878564250,4653805,STK
2444,311960,KR7311960009,에이아이더뉴트리진,KONEX,일반기업부,10390,1,120,1.17,10390,10390,10390,2,20780,31821078960,3062664,KNX
2445,419700,KR7419700000,이브이파킹서비스,KONEX,일반기업부,1955,1,5,0.26,1999,1999,1900,4127,7994417,31801332030,16266666,KNX
2446,091340,KR7091340000,S&K폴리텍,KOSDAQ,중견기업부,2710,1,5,0.18,2705,2720,2700,1457,3945035,31717083910,11703721,KSQ
2447,424760,KR7424760007,벨로크,KOSDAQ,벤처기업부,1632,1,15,0.93,1630,1634,1603,6308,10205548,31693443264,19420002,KSQ
2448,154030,KR7154030001,아시아종묘,KOSDAQ,벤처기업부,2845,2,-25,-0.87,2880,2880,2815,4445,12614270,31638786955,11120839,KSQ
2449,025890,KR7025890005,한국주강,KOSPI,,2795,2,-15,-0.53,2810,2810,2790,7417,20791620,31609378905,11309259,STK
2450,032280,KR7032280000,삼일,KOSDAQ,중견기업부,1945,3,0,0.0,1940,1953,1936,6048,11761970,31535432550,16213590,KSQ
2451,091970,KR7091970004,나노캠텍,KOSDAQ,중견기업부,840,2,-6,-0.71,846,850,831,5733,4818546,31430694120,37417493,KSQ
2452,011090,KR7011090008,에넥스,KOSPI,,523,2,-1,-0.19,526,526,522,8108,4255289,31375628243,59991641,STK
2453,191600,KR7191600006,블루탑,KONEX,일반기업부,11000,2,-600,-5.17,11590,11590,11000,100,1129500,31350000000,2850000,KNX
2454,336040,KR7336040001,타스컴,KONEX,일반기업부,7440,0,0,0.0,0,0,0,0,0,31278541200,4204105,KNX
2455,212310,KR7212310007,오건에코텍,KONEX,일반기업부,3095,1,365,13.37,3130,3130,2475,13,37500,31266005690,10102102,KNX
2456,079650,KR7079650008,서산,KOSDAQ,중견기업부,1563,2,-4,-0.26,1595,1595,1555,4221,6655304,31260000000,20000000,KSQ
2457,138360,KR7138360003,협진,KOSDAQ,중견기업부,902,1,4,0.45,898,906,885,57215,51413356,31220009568,34611984,KSQ
2458,225590,KR7225590009,패션플랫폼,KOSDAQ,벤처기업부,1172,1,1,0.09,1171,1172,1169,11342,13278403,31218227636,26636713,KSQ
2459,079190,KR7079190005,케스피온,KOSDAQ,벤처기업부,813,2,-3,-0.37,816,827,809,9336,7628049,31183032882,38355514,KSQ
2460,073190,KR7073190001,듀오백,KOSDAQ,중견기업부,2605,1,15,0.58,2590,2610,2585,1325,3441195,31176744200,11968040,KSQ
2461,001465,KR7001461003,BYC우,KOSPI,,143800,2,-1300,-0.9,144100,144100,143800,37,5321800,30972363000,215385,STK
2462,044380,KR7044380004,주연테크,KOSPI,,522,2,-1,-0.19,527,528,517,37307,19590581,30902005368,59199244,STK
2463,179720,KR7179720008,렌딩머신,KONEX,일반기업부,15000,1,510,3.52,14500,15000,14500,11,164500,30885705000,2059047,KNX
2464,133820,KR7133820001,화인베스틸,KOSPI,,1032,2,-11,-1.05,1045,1045,1027,4944,5109588,30875497776,29918118,STK
2465,020400,KR7020400008,대동금속,KOSDAQ,중견기업부,9630,2,-40,-0.41,9670,9800,9620,12196,118159410,30711668580,3189166,KSQ
2466,365900,KR7365900000,브이씨,KOSDAQ,벤처기업부,4200,1,5,0.12,4235,4235,4200,425,1791750,30703260000,7310300,KSQ
2467,019570,KR7019570001,리더스 기술투자,KOSDAQ,중견기업부,585,1,3,0.52,597,597,582,41436,24335741,30694973400,52470040,KSQ
2468,344860,KR7344860002,이노진,KOSDAQ,기술성장기업부,2540,2,-60,-2.31,2555,2565,2525,223425,540545145,30556200000,12030000,KSQ
2469,043090,KR7043090000,엑서지21,KOSDAQ,투자주의환기종목(소속부없음),437,2,-12,-2.67,400,453,386,329314,137168838,30441254377,69659621,KSQ
2470,001685,KR7001681006,대상우,KOSPI,,22200,1,400,1.83,21600,22450,21150,28171,615572200,30418950600,1370223,STK
2471,308100,KR7308100007,까스텔바작,KOSDAQ,중견기업부,4565,3,0,0.0,4565,4565,4530,1879,8566215,30241906145,6624733,KSQ
2472,206950,KR7206950008,볼빅,KONEX,일반기업부,2135,0,0,0.0,0,0,0,0,0,30054960775,14077265,KNX
2473,008290,KR7008290009,원풍물산,KOSDAQ,중견기업부,735,2,-5,-0.68,740,740,731,3973,2933717,29909854065,40693679,KSQ
2474,179530,KR7179530001,애드바이오텍,KOSDAQ,기술성장기업부,3270,2,-5,-0.15,3230,3275,3215,7041,22733955,29889251880,9140444,KSQ
2475,00499K,KR700499K014,롯데지주우,KOSPI,,37100,1,400,1.09,36850,37450,36500,462,17104200,29887871300,805603,STK
2476,019490,KR7019490002,하이트론,KOSPI,,1080,2,-9,-0.83,1105,1105,1073,10326,11175071,29820121920,27611224,STK
2477,068940,KR7068940006,셀피글로벌,KOSDAQ,관리종목(소속부없음),778,0,0,0.0,0,0,0,0,0,29766744466,38260597,KSQ
2478,227420,KR7227420007,도부마스크,KONEX,일반기업부,1808,0,0,0.0,0,0,0,0,0,29731674080,16444510,KNX
2479,224060,KR7224060004,더코디,KOSDAQ,투자주의환기종목(소속부없음),6250,2,-50,-0.79,6220,6320,6220,906,5681970,29677487500,4748398,KSQ
2480,027040,KR7027040005,서울전자통신,KOSDAQ,중견기업부,425,2,-4,-0.93,429,429,422,1932,820499,29575259975,69588847,KSQ
